enrollmentid,personid,calendarid,grade,startdate,enddate,schoolid,calendar_startdate,calendar_enddate,endyear,zip,schoolname,startyear,label,active,final_enddate
142025,127533,453,08,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139232,127625,453,07,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
144572,127672,453,08,2020-09-14,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
142008,127806,453,08,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139142,127864,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139209,127883,453,07,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
143282,127920,453,07,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139176,127989,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139199,128089,453,07,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
142003,128119,453,08,2020-09-02,2021-06-25,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139152,128280,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139238,128316,453,07,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
142050,128386,453,08,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
142019,128461,453,08,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
142023,128969,453,08,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
144573,129039,453,08,2020-09-14,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139130,132358,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
142058,132442,453,08,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139131,133612,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139139,134074,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
141638,134083,453,05,2020-09-01,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139151,134306,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
141993,134637,453,08,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139218,134638,453,07,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
141610,134639,453,05,2020-09-01,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
142022,134826,453,08,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
141629,135091,453,05,2020-09-01,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
142042,135094,453,08,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139157,136826,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139258,137364,453,07,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139111,137452,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139110,137460,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139112,137603,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139154,138707,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139226,138843,453,07,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139146,139090,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
144244,139170,453,08,2020-09-01,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139188,139171,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139204,139414,453,07,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
144616,142177,453,06,2020-09-21,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139181,142236,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139192,142607,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139120,142761,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139096,142766,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139219,142783,453,07,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139125,142791,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139248,142800,453,07,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139289,142868,453,07,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139220,142956,453,07,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139174,142962,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139265,142980,453,07,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
134376,143055,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
141639,143198,453,05,2020-09-01,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
141974,143204,453,08,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139277,143218,453,07,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139147,143501,453,06,2020-09-02,2021-06-25,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
143321,146163,453,07,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
141640,146311,453,05,2020-09-01,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
141685,146871,453,05,2020-09-01,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
141684,147115,453,05,2020-09-01,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
141633,147831,453,05,2020-09-01,2021-06-25,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
141643,147922,453,05,2020-09-01,2021-06-25,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139251,147923,453,07,2020-09-02,2021-06-25,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139187,148153,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139170,149254,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139158,149293,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
143305,150051,453,07,2020-09-02,2021-06-25,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
143302,150172,453,05,2020-09-01,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
143557,150410,453,07,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
143320,152704,453,05,2020-09-01,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
143506,152817,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
144626,152829,453,08,2020-09-22,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
143281,154290,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
143304,154459,453,08,2020-09-02,2020-09-02,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2020-09-02
143318,154508,453,05,2020-09-01,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
144552,154509,453,06,2020-09-14,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
143319,154513,453,05,2020-09-01,2021-06-25,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
143504,155024,453,08,2020-09-02,2021-06-25,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
143671,155027,453,05,2020-09-01,2021-06-25,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
143672,155043,453,05,2020-09-01,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
143668,155052,453,05,2020-09-01,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
143664,155056,453,05,2020-09-01,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
143670,155064,453,05,2020-09-01,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
143667,155067,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
143665,155071,453,05,2020-09-01,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
143662,155074,453,05,2020-09-01,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
144261,155079,453,05,2020-09-01,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
144317,155080,453,05,2020-09-01,2020-09-01,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2020-09-01
143497,155081,453,05,2020-09-01,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
143498,155083,453,05,2020-09-01,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
143505,155087,453,05,2020-09-01,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
143507,155095,453,08,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
143666,155188,453,05,2020-09-01,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
144322,155189,453,06,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
144615,156505,453,08,2020-09-21,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
144404,157509,453,08,2020-09-02,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
144553,157838,453,06,2020-09-11,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
144556,157843,453,06,2020-09-11,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
144559,157849,453,06,2020-09-11,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
144617,157857,453,06,2020-09-21,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
144564,157870,453,08,2020-09-14,2020-09-14,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2020-09-14
144565,157874,453,08,2020-09-14,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
144571,157884,453,08,2020-09-14,2021-06-25,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
144574,157888,453,08,2020-09-14,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
144577,157897,453,08,2020-09-14,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
144586,157931,453,08,2020-09-16,2020-09-16,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2020-09-16
144785,158606,453,06,2021-02-23,,78,2020-09-01,2021-06-25,2021,2909,bg,2020,20-21,1,2021-06-25
139298,64925,454,06,2020-09-02,,80,2020-08-31,2021-06-11,2021,2909,bj,2020,20-21,1,2021-06-11
139300,65479,454,07,2020-09-02,,80,2020-08-31,2021-06-11,2021,2909,bj,2020,20-21,1,2021-06-11
139299,77319,454,06,2020-09-02,,80,2020-08-31,2021-06-11,2021,2909,bj,2020,20-21,1,2021-06-11
139301,81575,454,07,2020-09-02,,80,2020-08-31,2021-06-11,2021,2909,bj,2020,20-21,1,2021-06-11
139297,104708,454,04,2020-09-02,,80,2020-08-31,2021-06-11,2021,2909,bj,2020,20-21,1,2021-06-11
139295,108825,454,03,2020-09-02,,80,2020-08-31,2021-06-11,2021,2909,bj,2020,20-21,1,2021-06-11
139296,108996,454,03,2020-09-02,,80,2020-08-31,2021-06-11,2021,2909,bj,2020,20-21,1,2021-06-11
139438,49427,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
144763,52458,456,08,2021-01-07,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139449,52906,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139399,53805,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139381,57700,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139398,63891,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139320,64994,456,06,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139316,72917,456,06,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139364,73075,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139325,73411,456,06,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139329,75322,456,06,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139328,77368,456,06,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139339,77552,456,06,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139380,77935,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
142832,80257,456,06,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139312,83238,456,06,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
143042,85169,456,05,2020-09-01,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
143285,85750,456,05,2020-09-01,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139361,86058,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
143773,88463,456,05,2020-09-01,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
143814,97885,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139445,98362,456,08,2020-09-02,2021-06-25,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139405,101749,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139402,101792,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139409,102247,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139324,102666,456,06,2020-09-02,2021-06-25,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139443,102674,456,08,2020-09-02,2021-06-25,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139439,102769,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
144507,103501,456,05,2020-09-10,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
144506,103502,456,06,2020-09-10,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139366,104586,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
144026,106255,456,06,2020-09-01,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139342,108479,456,06,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139442,114475,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139424,114501,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139407,114927,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139353,115187,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139346,115209,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139418,115355,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139372,115480,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139429,115508,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139423,115529,456,08,2020-09-02,2021-06-25,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139432,115540,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139401,116293,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139421,116305,456,08,2020-09-02,2021-06-25,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139451,116332,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139446,116341,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139357,116357,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139416,116361,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139427,116380,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139410,116398,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139453,116418,456,08,2020-09-02,2021-06-25,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139414,116449,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139415,116495,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139444,116692,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139419,116696,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139437,116723,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139420,116738,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139413,116751,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139434,116764,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139426,116790,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139348,116822,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139435,116849,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139440,116850,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139450,116861,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139452,116866,456,08,2020-09-02,2021-06-25,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139404,116877,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139422,116894,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139408,116940,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139431,116957,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139375,116969,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139430,116981,456,08,2020-09-02,2021-06-25,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139417,116988,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139412,116995,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139403,117030,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139369,117042,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139447,117047,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139374,118082,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
134385,118723,456,08,2020-09-02,2021-06-25,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139406,118732,456,08,2020-09-02,2021-06-25,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139436,118734,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139425,118769,456,08,2020-09-02,2021-06-25,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139411,118916,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
144072,118917,456,08,2020-09-01,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
144632,118928,456,08,2020-09-25,2021-06-25,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139455,118944,456,08,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139344,120329,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139362,120786,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139383,122026,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139327,124295,456,06,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139355,124302,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139358,124323,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139363,124342,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139377,124365,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
143109,124368,456,05,2020-09-01,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139347,124378,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139379,124410,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139326,124455,456,06,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139386,124485,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139390,124535,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139376,124761,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139351,124786,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139352,124833,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139392,124871,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139354,126425,456,07,2020-09-02,2021-06-25,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139394,126426,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139373,126508,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139322,129430,456,06,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139378,129813,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
143826,129861,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139365,131205,456,07,2020-09-02,2021-06-25,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139385,131750,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139306,131793,456,06,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139356,131872,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139371,131888,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139387,131906,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139388,131912,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139389,131913,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
139391,132505,456,07,2020-09-02,,73,2020-09-01,2021-06-25,2021,11226,bo,2020,20-21,1,2021-06-25
